jp_name,n_routes,daily_stop_events,min_transfers_yamanote,max_route_btw_cent,mean_route_degree_cent,mean_route_btw_cent,stop_lat,stop_lon,km_to_yamanote,ward_jp,pop_800m_catchment,ridership_2019,log_ridership,station_key
和泉多摩川,1.0,530.0,1.0,0.0032201422189731,0.1538461538461538,0.0032201422189731,35.62748,139.57369,12.035624103334111,Outside-23,25056.0,15751.0,9.664722620318962,Izumi-Tamagawa
品川,8.0,5011.0,0.0,0.2422528336324923,0.298076923076923,0.0666921105227905,35.6288,139.73871,0.0,港区,61856.0,1131514.0,13.9390680007067,Shinagawa
品川シーサイド,1.0,544.0,2.0,0.0,0.0128205128205128,0.0,35.60897,139.74967,2.263885249320437,品川区,52082.0,48462.0,10.788555899181572,Shinagawa Seaside
喜多見,1.0,530.0,1.0,0.0032201422189731,0.1538461538461538,0.0032201422189731,35.63651,139.58686,10.628951750901711,世田谷区,56721.0,34207.0,10.440214813824772,Kitami
四ツ木,1.0,604.0,2.0,0.0041751898894756,0.0769230769230769,0.0041751898894756,35.73167,139.83462,5.251213662603664,葛飾区,47585.0,16982.0,9.73996812270477,Yotsugi
四ツ谷,4.0,3720.0,1.0,0.031915553902728,0.2596153846153846,0.0264125234772988,35.6849,139.73038,2.563290421207664,千代田区,9055.0,324670.0,12.690567640890078,Yotsuya
四谷三丁目,1.0,1050.0,1.0,0.0250550258047314,0.2948717948717949,0.0250550258047314,35.6879717,139.7205672,1.7441138633831554,新宿区,13120.0,47014.0,10.758221978711177,Yotsuya-sanchome
国会議事堂前,2.0,1947.0,1.0,0.025633044988058,0.2179487179487179,0.0253440353963947,35.6740506,139.74437799999998,1.4934414433423622,千代田区,15371.0,43239.0,10.674521271753145,Kokkai-gijidomae
国府台,1.0,430.0,1.0,0.0293823137877515,0.141025641025641,0.0293823137877515,35.73623,139.90246,11.368396533001258,Outside-23,15427.0,13201.0,9.488123612248716,Kōnodai
国立競技場,1.0,788.0,1.0,0.0503284087990258,0.3333333333333333,0.0503284087990258,35.679896,139.714667,1.2087212777878735,新宿区,21511.0,10764.0,9.284055409798464,Kokuritsu-kyogijo
国際展示場,1.0,558.0,2.0,0.0,0.0128205128205128,0.0,35.63457,139.79163,3.893521019542042,江東区,17138.0,59392.0,10.99193165328861,Kokusai-tenjijo
国領,1.0,461.0,1.0,0.0343543458428573,0.1923076923076923,0.0343543458428573,35.65018,139.55843,12.954609641979768,Outside-23,67974.0,38713.0,10.563956570705493,Kokuryō
地下鉄成増,2.0,1053.0,1.0,0.038428907983954,0.2179487179487179,0.0285234657051593,35.77674,139.63117,8.885028814221865,板橋区,61852.0,53700.0,10.891186902297498,Chikatetsu-narimasu
地下鉄赤塚,2.0,1053.0,1.0,0.038428907983954,0.2179487179487179,0.0285234657051593,35.7699805,139.6440005,7.50693701074632,練馬区,59969.0,40635.0,10.612409652211436,Chikatetsu-akatsuka
堀切,1.0,445.0,2.0,0.0320053421544036,0.1153846153846153,0.0320053421544036,35.74334,139.81738,4.327814590631952,足立区,51119.0,4498.0,8.411610428841172,Horikiri
堀切菖蒲園,1.0,498.0,1.0,0.0293823137877515,0.141025641025641,0.0293823137877515,35.74742,139.8272,5.3167033590465245,葛飾区,53169.0,22589.0,10.025262609462049,Horikirishōbuen
外苑前,1.0,1148.0,1.0,0.0452863952870408,0.3461538461538461,0.0452863952870408,35.670375,139.717825,1.3781710588971858,港区,31317.0,82336.0,11.318575860363332,Gaiemmae
多摩川,3.0,2747.0,1.0,0.0812066517220394,0.1196581196581196,0.0345923962244324,35.589219,139.66887333333332,6.351849440161035,大田区,19685.0,17935.0,9.79456514531194,Tamagawa
大久保,1.0,876.0,1.0,0.031915553902728,0.2692307692307692,0.031915553902728,35.70046,139.69733,0.2520582060815305,新宿区,67977.0,122947.0,11.71951678073692,Ōkubo
大井町,3.0,2418.0,1.0,0.0922427032887405,0.2371794871794871,0.0477250541552538,35.60741,139.73474,1.4777751497642704,品川区,82156.0,443295.0,13.001992997457606,Oimachi
大井競馬場前,1.0,559.0,2.0,0.0,0.0128205128205128,0.0,35.595025,139.747055,3.217694973060248,品川区,30115.0,11361.0,9.338029733117072,Ōi Keibajō Mae
大倉山,1.0,637.0,1.0,0.0812066517220394,0.2051282051282051,0.0812066517220394,35.521883,139.629947,14.048247362505933,Outside-23,0.0,67140.0,11.114550164673927,Ōkurayama
大塚,1.0,1006.0,0.0,0.2422528336324923,0.6025641025641025,0.2422528336324923,35.73157,139.72788,0.0,豊島区,96567.0,119505.0,11.691121858298285,Ōtsuka
大塚駅前,1.0,942.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.731188,139.729098,0.1178617816721576,豊島区,102699.0,7990.0,8.986071187374463,Otsuka-ekimae
大山,1.0,598.0,1.0,0.0,0.0897435897435897,0.0,35.74841,139.70262,2.190923893502581,板橋区,21295.0,52049.0,10.859960074043116,Oyama
大岡山,2.0,1887.0,1.0,0.0211454066109251,0.0897435897435897,0.0121764058163461,35.6074865,139.6856425,3.967574241191703,大田区,62079.0,51126.0,10.842068012384344,Ōokayama
大島,1.0,751.0,1.0,0.0039051722755225,0.2179487179487179,0.0039051722755225,35.689752,139.834705,5.66240436798342,江東区,117852.0,34119.0,10.437639001605616,Ojima
大崎,5.0,3511.0,0.0,0.2422528336324923,0.3397435897435897,0.0759548646921225,35.61963921489,139.72834020585,0.0,品川区,63346.0,346272.0,12.754982760270355,Osaki
大崎広小路,1.0,778.0,1.0,0.0012100513866994,0.0641025641025641,0.0012100513866994,35.622722,139.722711,0.4032747636097716,品川区,84286.0,8633.0,9.063463176115423,Ōsakihirōkoji
大師前,1.0,437.0,3.0,0.0,0.0128205128205128,0.0,35.77895,139.78165,4.965374110746658,足立区,69278.0,13982.0,9.54559758504085,Daishimae
大師橋,1.0,475.0,2.0,0.0,0.0128205128205128,0.0,35.5367,139.74086,9.291664761857408,Outside-23,0.0,10803.0,9.287671714912506,Daishibashi
大手町,5.0,4706.0,1.0,0.0334927687565924,0.2076923076923077,0.0219342077586793,35.685532,139.7646442,0.5179430293866962,千代田区,3829.0,479505.0,13.080511686261753,Otemachi
大森,1.0,942.0,1.0,0.0922427032887405,0.3974358974358974,0.0922427032887405,35.5888,139.72788,3.429416633696974,大田区,89005.0,193995.0,12.1755928192762,Ōmori
大森海岸,1.0,438.0,1.0,0.0258911023616905,0.1153846153846153,0.0258911023616905,35.587456,139.735143,3.631076275591509,品川区,80140.0,16501.0,9.711236864664288,Ōmorikaigan
大森町,1.0,437.0,1.0,0.0258911023616905,0.1153846153846153,0.0258911023616905,35.572594,139.732152,5.242530410528745,大田区,81445.0,22573.0,10.024554080515571,Ōmorimachi
大泉学園,1.0,811.0,1.0,0.0054994731144995,0.1282051282051282,0.0054994731144995,35.74952,139.58655,11.282503594557465,練馬区,76505.0,87359.0,11.377792790978733,Ōizumi-gakuen
大門,2.0,1716.0,1.0,0.0503284087990258,0.2884615384615384,0.0394906717491631,35.6567705,139.7551875,0.2226010475442238,港区,27433.0,258668.0,12.463304531075115,Daimon
大鳥居,1.0,592.0,1.0,0.0256410256410256,0.1025641025641025,0.0256410256410256,35.552608,139.739219,7.5181707432920195,大田区,57169.0,28927.0,10.272565263191902,Ōtorii
天王洲アイル,2.0,1103.0,2.0,0.0,0.0128205128205128,0.0,35.62038,139.75084,1.2836294727008082,品川区,42112.0,76333.0,11.242873727454583,Tennozu Isle
天空橋,2.0,1117.0,1.0,0.0256410256410256,0.0576923076923076,0.0128205128205128,35.548732,139.754041,8.219933443571243,大田区,10827.0,33849.0,10.42969427834042,Tenkūbashi
奥沢,1.0,704.0,1.0,0.0211454066109251,0.1025641025641025,0.0211454066109251,35.603731,139.6721,5.145433431140988,世田谷区,62711.0,14010.0,9.547598014371232,Okusawa
学習院下,1.0,912.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.716347,139.712529,0.7121051028145706,豊島区,77853.0,1716.0,7.448333860897476,Gakushuinshita
学芸大学,1.0,1090.0,1.0,0.0812066517220394,0.2051282051282051,0.0812066517220394,35.628969,139.685394,2.781777618351276,目黒区,72806.0,77850.0,11.262552022394802,Gakugei-daigaku
宝町,1.0,873.0,1.0,0.0286529346993004,0.2435897435897435,0.0286529346993004,35.675606,139.771966,0.7738469609139315,中央区,32041.0,34782.0,10.456884040657634,Takaracho
宮の坂,1.0,680.0,2.0,0.0001538865175228,0.0256410256410256,0.0001538865175228,35.647878,139.644941,5.230907002975301,世田谷区,77427.0,4807.0,8.478036476215044,Miyanosaka
宮ノ前,1.0,964.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.749811,139.76619,1.4437576365564704,荒川区,61555.0,3101.0,8.039802343736485,Miyanomae
宮前平,1.0,658.0,1.0,0.0465156449618751,0.1538461538461538,0.0465156449618751,35.584939,139.581552,13.272693428880562,Outside-23,0.0,51907.0,10.85722819985712,Miyamaedaira
宮崎台,1.0,658.0,1.0,0.0465156449618751,0.1538461538461538,0.0465156449618751,35.587537,139.591677,12.319349573866328,Outside-23,0.0,50176.0,10.82331203335842,Miyazakidai
宿河原,1.0,611.0,2.0,0.0218068409560354,0.1025641025641025,0.0218068409560354,35.61519,139.57956,12.00148065303199,Outside-23,1351.0,16446.0,9.707898368741269,Shukugawara
富士見ヶ丘,1.0,687.0,1.0,0.0295759923537318,0.1794871794871795,0.0295759923537318,35.68481,139.6072,8.436590438153356,杉並区,65723.0,13958.0,9.543879740512756,Fujimigaoka
富士見台,1.0,719.0,1.0,0.0054994731144995,0.1282051282051282,0.0054994731144995,35.7359,139.63,7.097911041603608,練馬区,64626.0,27936.0,10.237707254104048,Fujimidai
小伝馬町,1.0,978.0,1.0,0.0200214641887968,0.2435897435897435,0.0200214641887968,35.690423,139.778758,0.7432561199700727,中央区,41268.0,41132.0,10.624565998024766,Kodemmacho
小台,1.0,964.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.750477,139.761739,1.454269692616783,荒川区,68304.0,3186.0,8.066835314417336,Odai
小岩,1.0,874.0,1.0,0.031915553902728,0.2692307692307692,0.031915553902728,35.73324,139.88175,9.470789187608435,江戸川区,72329.0,132960.0,11.797811131119955,Koiwa
小島新田,1.0,475.0,2.0,0.0,0.0128205128205128,0.0,35.534825,139.747862,9.594744886225374,Outside-23,0.0,22743.0,10.032056653330836,Kojimashinden
小川町,1.0,728.0,1.0,0.0039051722755225,0.2179487179487179,0.0039051722755225,35.695005,139.766449,0.538348212420839,千代田区,23209.0,85514.0,11.356447078133792,Ogawamachi
小机,1.0,527.0,2.0,0.0,0.0128205128205128,0.0,35.50853,139.59956,16.980284225670935,Outside-23,0.0,20776.0,9.941601884644786,Kozukue
小村井,1.0,452.0,2.0,0.0002617646295807,0.0256410256410256,0.0002617646295807,35.71032,139.82761,4.604729161706876,墨田区,70675.0,11693.0,9.366831168735615,Omurai
小竹向原,3.0,2230.0,1.0,0.038428907983954,0.1666666666666666,0.0191083280163253,35.743395,139.67952,3.208441990322878,練馬区,57830.0,339614.0,12.735567902055188,Kotake-Mukaihara
小菅,1.0,617.0,2.0,0.0320053421544036,0.1153846153846153,0.0320053421544036,35.75869,139.81265,5.105455669283929,足立区,47906.0,6177.0,8.728749873478527,Kosuge
小金城趾,1.0,246.0,3.0,0.0,0.0128205128205128,0.0,35.835906,139.9171429,17.807315000902705,Outside-23,0.0,1721.0,7.451241684987676,Kogane-Joshi
尻手,2.0,803.0,2.0,0.0218068409560354,0.0641025641025641,0.0110312688201517,35.53075,139.684,10.666555702582242,Outside-23,0.0,29774.0,10.3014243942235,Shitte
尾久,2.0,559.0,1.0,0.0016838880464108,0.2051282051282051,0.0016838880464108,35.74657,139.75371,1.2030881741840098,北区,68088.0,20000.0,9.90353755128617,Oku
尾山台,1.0,731.0,2.0,0.0032074050217671,0.0769230769230769,0.0032074050217671,35.607179,139.653401,6.34417159626152,世田谷区,51235.0,30594.0,10.328591875896642,Oyamadai
山下,1.0,680.0,2.0,0.0001538865175228,0.0256410256410256,0.0001538865175228,35.65386,139.646589,4.981183141289758,世田谷区,84072.0,17019.0,9.742144402127366,Yamashita
岩本町,1.0,728.0,1.0,0.0039051722755225,0.2179487179487179,0.0039051722755225,35.695607,139.775115,0.3556011748041315,千代田区,36261.0,55446.0,10.923182888519593,Iwamotocho
川口,1.0,929.0,1.0,0.0922427032887405,0.3974358974358974,0.0922427032887405,35.80156,139.71732,7.706623302734485,Outside-23,0.0,169062.0,12.0380267055047,Kawaguchi
川口元郷,1.0,533.0,2.0,0.0,0.0128205128205128,0.0,35.800644,139.730495,7.265996306070633,Outside-23,0.0,20800.0,9.942756341456828,Kawaguchi-motogō
川崎,3.0,2038.0,1.0,0.0922427032887405,0.2393162393162392,0.0401572589441734,35.53131,139.69678,10.228103531376664,Outside-23,61.0,429202.0,12.969685279462622,Kawasaki
川崎大師,1.0,475.0,2.0,0.0,0.0128205128205128,0.0,35.535614,139.726157,9.345263621346474,Outside-23,61.0,18231.0,9.81093357092552,Kawasakidaishi
川崎新町,1.0,160.0,3.0,0.0002556966842681,0.0256410256410256,0.0002556966842681,35.51798,139.69956,11.599842210723514,Outside-23,0.0,5640.0,8.637816633739977,Kawasakishimmachi
巣鴨,2.0,1758.0,0.0,0.2422528336324923,0.3717948717948718,0.1233354642941378,35.73383,139.74032,0.0,豊島区,85707.0,248965.0,12.425071619938826,Sugamo
巣鴨新田,1.0,942.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.735682,139.727684,0.4575756646436545,豊島区,111522.0,1180.0,7.074116816197362,Sugamoshinden
市場前,1.0,950.0,1.0,0.0031402759574739,0.1153846153846153,0.0031402759574739,35.64569,139.78565,2.803235829541143,江東区,16652.0,11393.0,9.34084218004034,Shijō-mae
市川,2.0,1386.0,1.0,0.031915553902728,0.2115384615384615,0.0163333291750681,35.72879,139.90786,11.763950241136246,Outside-23,0.0,122836.0,11.718613552244165,Ichikawa
市川真間,1.0,430.0,1.0,0.0293823137877515,0.141025641025641,0.0293823137877515,35.73101,139.91144,12.105700376067372,Outside-23,0.0,7258.0,8.889997357284841,Ichikawamama
布田,1.0,461.0,1.0,0.0343543458428573,0.1923076923076923,0.0343543458428573,35.64986,139.55172,13.561919222600093,Outside-23,71422.0,16784.0,9.728240909414136,Fuda
幡ヶ谷,1.0,714.0,1.0,0.0,0.141025641025641,0.0,35.6772317,139.6768293,2.3828775392592485,渋谷区,90656.0,32604.0,10.392220929827303,Hatagaya
平井,1.0,874.0,1.0,0.031915553902728,0.2692307692307692,0.031915553902728,35.70629,139.84231,5.972604864284716,江戸川区,62609.0,68339.0,11.132250525669283,Hirai
平和台,2.0,1053.0,1.0,0.038428907983954,0.2179487179487179,0.0285234657051593,35.757555,139.6543,5.965426555032163,練馬区,66060.0,47003.0,10.757987983453832,Heiwadai
平和島,1.0,1055.0,1.0,0.0258911023616905,0.1153846153846153,0.0258911023616905,35.578732,139.734865,4.586770059365678,大田区,77126.0,48639.0,10.792201516640048,Heiwajima
平間,1.0,631.0,2.0,0.0218068409560354,0.1025641025641025,0.0218068409560354,35.56047,139.67095,8.379603769417125,Outside-23,61.0,29558.0,10.294143544990584,Hirama
幸谷,1.0,246.0,3.0,0.0,0.0128205128205128,0.0,35.8265973,139.9198204,17.352615173747193,Outside-23,0.0,4533.0,8.419359831067474,Kōya
広尾,1.0,991.0,1.0,0.0200214641887968,0.2435897435897435,0.0200214641887968,35.651499,139.722209,1.2451057770610874,渋谷区,66800.0,62588.0,11.044344822797983,Hiro-o
庚申塚,1.0,942.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.739504,139.729625,0.8961696987799623,豊島区,92725.0,2450.0,7.804251383528112,Koshinzuka
後楽園,2.0,1790.0,1.0,0.0295215446290046,0.2307692307692307,0.027288285216868,35.7078647,139.75151820000002,2.0802678596959185,文京区,66346.0,106481.0,11.57573123576262,Korakuen
御嶽山,1.0,756.0,1.0,0.0012100513866994,0.0641025641025641,0.0012100513866994,35.585344,139.682156,5.6548469810166,大田区,36838.0,27248.0,10.212772102170325,Ontakesan
御徒町,2.0,1825.0,0.0,0.2422528336324923,0.5,0.1672477684606164,35.70713,139.77454,0.0,台東区,48703.0,141074.0,11.85704694283734,Okachimachi
御成門,1.0,754.0,1.0,0.0044180949557833,0.141025641025641,0.0044180949557833,35.660774,139.751366,0.7828576726184686,港区,27959.0,52228.0,10.86339317516243,Onarimon
御茶ノ水,3.0,2990.0,1.0,0.031915553902728,0.2905982905982906,0.0253761830933968,35.69935,139.7651,0.7133009789321969,千代田区,38546.0,271061.0,12.510102855982984,Ochanomizu
志木,1.0,1102.0,1.0,0.0,0.0897435897435897,0.0,35.82217,139.5753,15.968705929223251,Outside-23,0.0,104698.0,11.55884484571464,Shiki
志村三丁目,1.0,750.0,1.0,0.0044180949557833,0.141025641025641,0.0044180949557833,35.777468,139.685751,5.757042957446986,板橋区,70742.0,32536.0,10.390133182300383,Shimura-sanchome
志村坂上,1.0,750.0,1.0,0.0044180949557833,0.141025641025641,0.0044180949557833,35.776082,139.695097,5.330502976969751,板橋区,72440.0,30924.0,10.339320197260689,Shimura-sakaue
志茂,1.0,722.0,1.0,0.0295215446290046,0.1666666666666666,0.0295215446290046,35.778025,139.7325,4.785227678196891,北区,45325.0,13794.0,9.532061486651386,Shimo
恵比寿,4.0,2733.0,0.0,0.2422528336324923,0.3814102564102564,0.0808495889878795,35.646695,139.70954775,0.0285302838106875,渋谷区,61022.0,413194.0,12.93167491547677,Ebisu
成城学園前,2.0,1082.0,1.0,0.025633044988058,0.1538461538461538,0.025633044988058,35.64015,139.59916,9.455957618573931,世田谷区,45460.0,88692.0,11.392936247483393,Seijogakuen-Mae
成増,1.0,1128.0,1.0,0.0,0.0897435897435897,0.0,35.77759,139.6329,8.815527609323292,板橋区,70593.0,58587.0,10.978285176438195,Narimasu
戸田,1.0,514.0,1.0,0.0251524865741204,0.3333333333333333,0.0251524865741204,35.81767,139.66927,10.45857017742131,Outside-23,0.0,46853.0,10.75479166289073,Toda
戸田公園,1.0,660.0,1.0,0.0251524865741204,0.3333333333333333,0.0251524865741204,35.80795,139.67816,9.168833361465332,Outside-23,0.0,69888.0,11.154663548170214,Toda-Kōen
戸越,1.0,636.0,1.0,0.0286529346993004,0.2435897435897435,0.0286529346993004,35.614421,139.716315,1.232171096938323,品川区,100801.0,22712.0,10.030692726771417,Togoshi
戸越公園,1.0,730.0,2.0,0.0032074050217671,0.0769230769230769,0.0032074050217671,35.6088,139.71806,1.521925117284885,品川区,92832.0,13681.0,9.523836379320944,Togoshi-kōen
戸越銀座,1.0,778.0,1.0,0.0012100513866994,0.0641025641025641,0.0012100513866994,35.615775,139.714764,1.3002384090021026,品川区,98536.0,20468.0,9.926666825483531,Togoshi-ginza
扇大橋,1.0,892.0,1.0,0.0107189385803398,0.1153846153846153,0.0107189385803398,35.763906,139.770798,3.064690305136676,足立区,28919.0,10144.0,9.224736252259914,Ogi-ohashi
扇町,1.0,114.0,2.0,0.0042078647289999,0.0256410256410256,0.0042078647289999,35.50159,139.72233,13.137727609410112,Outside-23,0.0,16728.0,9.72489901933128,Ōgimachi
整備場,1.0,525.0,2.0,0.0,0.0128205128205128,0.0,35.555183,139.75341,7.517182208562239,大田区,14582.0,2336.0,7.756623334538858,Seibijō
新三河島,1.0,498.0,1.0,0.0293823137877515,0.141025641025641,0.0293823137877515,35.73719,139.77393,0.8790468238936716,荒川区,85297.0,6031.0,8.704833909687792,Shim-Mikawashima
新中野,1.0,830.0,1.0,0.0250550258047314,0.2948717948717949,0.0250550258047314,35.697475,139.66951,2.7860506709327857,中野区,99188.0,36488.0,10.504766124286546,Shin-nakano
新丸子,2.0,1345.0,1.0,0.0812066517220394,0.1538461538461538,0.0511760291664823,35.580296,139.661941,7.428228141529188,Outside-23,2.0,27539.0,10.223394772282646,Shin-maruko
新井宿,1.0,498.0,2.0,0.0,0.0128205128205128,0.0,35.8429781,139.737879,11.836441952889729,Outside-23,0.0,11700.0,9.367429587218956,Araijuku
新井薬師前,1.0,492.0,1.0,0.0,0.0384615384615384,0.0,35.71572,139.67189,2.892639514824276,中野区,81971.0,22176.0,10.00681099476803,Araiyakushi-mae
新代田,1.0,653.0,1.0,0.0295759923537318,0.1794871794871795,0.0295759923537318,35.6625,139.66139,3.6578214055331486,世田谷区,74597.0,9619.0,9.171599543659752,Shindaita
新大久保,1.0,1020.0,0.0,0.2422528336324923,0.6025641025641025,0.2422528336324923,35.70074,139.7001,0.0,新宿区,75378.0,102876.0,11.541289378859654,Shin-Ōkubo
新大塚,1.0,1076.0,1.0,0.0250550258047314,0.2948717948717949,0.0250550258047314,35.7257925,139.7299314,0.6685835665585205,文京区,92427.0,25868.0,10.160800619620437,Shin-otsuka
新宿,12.0,10235.0,0.0,0.2422528336324923,0.2980769230769231,0.0440852463271267,35.69018,139.70038,0.0,新宿区,36154.0,3265570.0,14.998945190547529,Shinjuku
新宿三丁目,3.0,2783.0,1.0,0.0250550258047314,0.2435897435897435,0.0158594071688728,35.690935,139.70524366666666,0.4471899697742041,新宿区,30209.0,239823.0,12.387660599970378,Shinjuku-sanchome
新宿御苑前,1.0,1050.0,1.0,0.0250550258047314,0.2948717948717949,0.0250550258047314,35.688525,139.710915,0.969066999429386,新宿区,25632.0,54912.0,10.913505393637529,Shinjuku-gyoemmae
新宿西口,1.0,756.0,1.0,0.0503284087990258,0.3333333333333333,0.0503284087990258,35.693367,139.699121,0.3721711529698256,新宿区,46944.0,61649.0,11.02922850859249,Shinjuku-nishiguchi
新富町,1.0,832.0,1.0,0.038428907983954,0.2179487179487179,0.038428907983954,35.670529,139.773594,1.0834887982635732,中央区,32973.0,44253.0,10.697701041830875,Shintomicho
新小岩,2.0,1386.0,1.0,0.031915553902728,0.2115384615384615,0.0163333291750681,35.71685,139.85787,7.2390920846699105,葛飾区,65144.0,154408.0,11.947360205029447,Shin-Koiwa
新川崎,2.0,520.0,1.0,0.0359715715561084,0.2948717948717949,0.0226483606662421,35.55158,139.6715,9.148320976167096,Outside-23,0.0,58814.0,10.98215220339454,Shin-Kawasaki
新庚申塚,1.0,942.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.74107,139.730344,1.0795088895336808,豊島区,102278.0,2649.0,7.882314918980268,Shin-koshinzuka
新座,1.0,509.0,1.0,0.0008736492480334,0.1666666666666666,0.0008736492480334,35.80378,139.55622,16.197317106885862,Outside-23,683.0,42008.0,10.645639160023888,Niiza
新御徒町,2.0,1588.0,1.0,0.0503284087990258,0.3333333333333333,0.0503284087990258,35.70706,139.7820462,0.677790995653559,台東区,61420.0,104512.0,11.557066744563604,Shin-Okachimachi
新御茶ノ水,1.0,912.0,2.0,0.025633044988058,0.141025641025641,0.025633044988058,35.696925,139.76545,0.6866945390452348,千代田区,32604.0,96949.0,11.481950660670798,Shin-ochanomizu
新整備場,1.0,525.0,2.0,0.0,0.0128205128205128,0.0,35.542647,139.787187,10.080386364229122,大田区,0.0,5248.0,8.5657928612523,Shin Seibijō
新日本橋,1.0,512.0,1.0,0.0007511044474081,0.1538461538461538,0.0007511044474081,35.68902,139.77424,0.4307136399541262,中央区,22474.0,38658.0,10.562534885899066,Shin-Nihombashi
新木場,4.0,2160.0,1.0,0.038428907983954,0.1538461538461538,0.019214453991977,35.64602,139.82648,6.360581500108521,江東区,1938.0,335513.0,12.723418963286294,Shin-Kiba
新板橋,1.0,752.0,1.0,0.0044180949557833,0.141025641025641,0.0044180949557833,35.748772,139.719808,2.0468184291688667,板橋区,78664.0,30233.0,10.316722397908654,Shin-itabashi
新柴又,1.0,267.0,2.0,0.0,0.0384615384615384,0.0,35.7510948,139.8794064,9.745364536250824,葛飾区,47061.0,4862.0,8.489410810403786,Shin-Shibamata
新桜台,1.0,480.0,2.0,0.0002780526386575,0.0641025641025641,0.0002780526386575,35.7407,139.66829,4.032538732249964,練馬区,78140.0,9923.0,9.202711344811693,Shin-Sakuradai
新横浜,4.0,2295.0,2.0,0.0164658995815285,0.047008547008547,0.0089199160627732,35.50707,139.61745,15.890799942820347,Outside-23,0.0,269903.0,12.505821619200091,Shin-Yokohama
新橋,8.0,5815.0,0.0,0.2422528336324923,0.3108974358974359,0.062671864547149,35.6663,139.75788,0.0,港区,14000.0,974351.0,13.789527913640658,Shimbashi
新江古田,1.0,788.0,1.0,0.0503284087990258,0.3333333333333333,0.0503284087990258,35.732579,139.670498,3.5061577379314466,練馬区,65357.0,30008.0,10.30925261565329,Shin-egota
新浦安,2.0,770.0,1.0,0.0008736492480334,0.1538461538461538,0.0004368246240167,35.64936,139.91231,13.59560025747724,Outside-23,0.0,114516.0,11.648478562571333,Shin-Urayasu
新羽,1.0,670.0,2.0,0.010293848606791,0.0512820512820512,0.010293848606791,35.5274961,139.6120343,14.684232288238674,Outside-23,0.0,21430.0,9.972593750934676,Nippa
新豊洲,1.0,950.0,1.0,0.0031402759574739,0.1153846153846153,0.0031402759574739,35.64871,139.79001,3.071188304838852,江東区,50091.0,6796.0,8.824236617346639,Shin-toyosu
新馬場,1.0,438.0,1.0,0.0258911023616905,0.1153846153846153,0.0258911023616905,35.617634,139.741368,1.1985263088441604,品川区,65672.0,16979.0,9.73979145986534,Shimbamba
新高円寺,1.0,830.0,1.0,0.0250550258047314,0.2948717948717949,0.0250550258047314,35.69786,139.64851,4.669589617286424,杉並区,95840.0,38044.0,10.546524948610625,Shin-koenji
新高島平,1.0,706.0,1.0,0.0044180949557833,0.141025641025641,0.0044180949557833,35.790289,139.65405,8.452277291666798,板橋区,43304.0,10000.0,9.210440366976515,Shin-takashimadaira
方南町,1.0,620.0,2.0,0.0,0.0256410256410256,0.0,35.683515,139.657935,3.904380202368208,杉並区,81926.0,39769.0,10.590868138201737,Honancho
旗の台,2.0,1710.0,1.0,0.0032074050217671,0.0705128205128205,0.0022087282042332,35.604784,139.7028965,2.831766924323074,品川区,85605.0,40276.0,10.603535865409372,Hatanodai
日の出,1.0,944.0,1.0,0.0031402759574739,0.1153846153846153,0.0031402759574739,35.64923,139.75908,0.7166148310050978,港区,24124.0,2322.0,7.750614732770409,Hinode
日吉,4.0,3288.0,1.0,0.0812066517220394,0.1057692307692307,0.0299009200321967,35.5539375,139.64722025,10.35289857783205,Outside-23,0.0,291733.0,12.583597707171087,Hiyoshi
日吉本町,1.0,601.0,2.0,0.0007857222142936,0.0512820512820512,0.0007857222142936,35.549961,139.633413,11.563682980002664,Outside-23,0.0,16738.0,9.72549660510262,Hiyoshi-honcho
日暮里,8.0,4032.0,0.0,0.2422528336324923,0.2435897435897435,0.0596723433475578,35.72712,139.77093,0.0,台東区,73154.0,388107.0,12.869038930388555,Nippori
日本橋,3.0,3060.0,1.0,0.0452863952870408,0.2649572649572649,0.0316704780915242,35.682017,139.77441666666667,0.6710162060249065,中央区,24002.0,379947.0,12.84778968023357,Nihombashi
日比谷,3.0,2644.0,1.0,0.025633044988058,0.1752136752136752,0.0166908680442127,35.674937,139.75987966666668,0.2710306133808448,千代田区,3758.0,212430.0,12.266372508735886,Hibiya
早稲田,2.0,1895.0,1.0,0.0210721042882315,0.1153846153846153,0.0105915521996158,35.71176,139.719003,1.3845241282793213,新宿区,61130.0,84463.0,11.344080687063398,Waseda
明大前,4.0,2744.0,1.0,0.0343543458428573,0.1121794871794871,0.0159825845491472,35.66908,139.65038,4.724504625749328,世田谷区,68595.0,110961.0,11.616943079339611,Meidaimae
春日,2.0,1508.0,1.0,0.0503284087990258,0.2371794871794871,0.0273732518774046,35.7090125,139.752887,1.9662326605083456,文京区,70774.0,141259.0,11.858357442962912,Kasuga
昭和島,1.0,528.0,2.0,0.0,0.0128205128205128,0.0,35.570684,139.749899,5.782064075471902,大田区,11625.0,6569.0,8.790269111478656,Shōwajima
